Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,SolarRadiationWatts/m^2,DateUTC
2024-04-08 00:04:00,10.0,8.6,986.7,SSW,195,4,9,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-04-07T23:04:00Z
2024-04-08 00:09:00,10.0,8.6,986.8,South,189,5,9,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-04-07T23:09:00Z
2024-04-08 00:14:00,10.0,8.6,986.8,South,189,3,7,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-04-07T23:14:00Z
2024-04-08 00:19:00,9.9,8.5,986.8,South,179,3,7,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-04-07T23:19:00Z
2024-04-08 00:24:00,9.9,8.5,986.6,South,186,3,7,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-04-07T23:24:00Z
2024-04-08 00:29:00,9.9,8.5,986.7,SSE,163,2,7,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-04-07T23:29:00Z
2024-04-08 00:34:00,9.9,8.5,986.7,SSE,162,2,7,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-04-07T23:34:00Z
2024-04-08 00:39:00,9.9,8.5,986.7,SSE,162,1,6,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-04-07T23:39:00Z
2024-04-08 00:44:00,9.9,8.5,986.8,South,182,3,6,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-04-07T23:44:00Z
2024-04-08 00:49:00,10.0,8.6,986.8,South,189,1,6,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-04-07T23:49:00Z
2024-04-08 00:54:00,10.0,8.4,986.8,South,186,3,6,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-04-07T23:54:00Z
2024-04-08 00:59:00,10.0,8.4,986.8,South,186,2,4,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-04-07T23:59:00Z
2024-04-08 01:04:00,9.9,8.3,986.8,South,186,0,4,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-04-08T00:04:00Z
2024-04-08 01:09:00,9.9,8.3,986.9,South,185,4,7,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-04-08T00:09:00Z
2024-04-08 01:14:00,9.9,8.3,986.9,South,191,1,7,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-04-08T00:14:00Z
