Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,SolarRadiationWatts/m^2,DateUTC
2024-02-27 00:04:00,0.6,-0.3,1004.6,NNW,348,0,0,94,0.00,unknown,unknown,0.00,0.00,unknown,2024-02-27T00:04:00Z
2024-02-27 00:09:00,0.4,-0.3,1004.8,NNW,348,0,0,95,0.00,unknown,unknown,0.00,0.00,unknown,2024-02-27T00:09:00Z
2024-02-27 00:14:00,0.6,-0.1,1004.9,NNW,348,0,0,95,0.00,unknown,unknown,0.00,0.00,unknown,2024-02-27T00:14:00Z
2024-02-27 00:19:00,0.9,0.2,1005.0,North,349,0,2,95,0.00,unknown,unknown,0.00,0.00,unknown,2024-02-27T00:19:00Z
2024-02-27 00:24:00,1.0,0.3,1004.9,North,352,2,2,95,0.00,unknown,unknown,0.00,0.00,unknown,2024-02-27T00:24:00Z
2024-02-27 00:29:00,1.0,0.2,1004.8,North,352,0,2,94,0.00,unknown,unknown,0.00,0.00,unknown,2024-02-27T00:29:00Z
2024-02-27 00:34:00,0.9,0.1,1005.0,North,352,0,2,94,0.00,unknown,unknown,0.00,0.00,unknown,2024-02-27T00:34:00Z
2024-02-27 00:39:00,0.6,-0.3,1005.1,North,352,0,2,94,0.00,unknown,unknown,0.00,0.00,unknown,2024-02-27T00:39:00Z
2024-02-27 00:44:00,0.3,-0.5,1005.1,North,352,0,0,95,0.00,unknown,unknown,0.00,0.00,unknown,2024-02-27T00:44:00Z
2024-02-27 00:49:00,0.5,-0.2,1005.0,North,352,0,0,95,0.00,unknown,unknown,0.00,0.00,unknown,2024-02-27T00:49:00Z
2024-02-27 00:54:00,0.4,-0.3,1005.0,North,350,0,0,95,0.00,unknown,unknown,0.00,0.00,unknown,2024-02-27T00:54:00Z
2024-02-27 00:59:00,0.5,-0.2,1004.9,North,351,0,0,95,0.00,unknown,unknown,0.00,0.00,unknown,2024-02-27T00:59:00Z
2024-02-27 01:04:00,0.5,-0.2,1004.8,North,350,0,0,95,0.00,unknown,unknown,0.00,0.00,unknown,2024-02-27T01:04:00Z
2024-02-27 01:09:00,0.2,-0.5,1005.0,North,350,0,0,95,0.00,unknown,unknown,0.00,0.00,unknown,2024-02-27T01:09:00Z
2024-02-27 01:14:00,0.0,-0.7,1004.7,North,350,0,0,95,0.00,unknown,unknown,0.00,0.00,unknown,2024-02-27T01:14:00Z
