Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,SolarRadiationWatts/m^2,DateUTC
2024-07-01 00:04:00,10.8,9.1,999.2,NNW,333,3,8,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-30T23:04:00Z
2024-07-01 00:09:00,10.8,9.1,999.1,West,276,1,8,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-30T23:09:00Z
2024-07-01 00:14:00,10.7,9.1,999.2,WSW,243,0,6,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-30T23:14:00Z
2024-07-01 00:19:00,10.6,9.0,999.1,South,182,0,4,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-30T23:19:00Z
2024-07-01 00:24:00,10.5,8.9,999.1,SE,130,1,4,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-30T23:24:00Z
2024-07-01 00:29:00,10.4,9.0,999.2,SE,130,2,4,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-30T23:29:00Z
2024-07-01 00:34:00,10.4,9.0,999.3,SSW,205,1,4,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-30T23:34:00Z
2024-07-01 00:39:00,10.4,9.0,999.3,South,176,3,6,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-30T23:39:00Z
2024-07-01 00:44:00,10.3,8.9,999.4,South,175,2,6,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-30T23:44:00Z
2024-07-01 00:49:00,10.2,8.8,999.3,South,175,2,6,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-30T23:49:00Z
2024-07-01 00:54:00,10.1,8.7,999.2,SW,221,0,4,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-30T23:54:00Z
2024-07-01 00:59:00,10.0,8.7,999.3,SSW,205,0,4,92,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-30T23:59:00Z
2024-07-01 01:04:00,9.9,8.7,999.4,SSW,202,1,2,92,0.00,unknown,unknown,0.00,0.00,unknown,2024-07-01T00:04:00Z
2024-07-01 01:09:00,9.9,8.7,999.3,ESE,123,1,4,92,0.00,unknown,unknown,0.00,0.00,unknown,2024-07-01T00:09:00Z
2024-07-01 01:14:00,9.8,8.6,999.2,ESE,119,1,4,92,0.00,unknown,unknown,0.00,0.00,unknown,2024-07-01T00:14:00Z
2024-07-01 01:19:00,9.8,8.6,999.2,West,271,2,6,92,0.00,unknown,unknown,0.00,0.00,unknown,2024-07-01T00:19:00Z
2024-07-01 01:24:00,9.8,8.6,999.2,West,275,1,6,92,0.00,unknown,unknown,0.00,0.00,unknown,2024-07-01T00:24:00Z
2024-07-01 01:29:00,9.7,8.4,999.2,WSW,253,0,6,92,0.00,unknown,unknown,0.00,0.00,unknown,2024-07-01T00:29:00Z
2024-07-01 01:34:00,9.7,8.4,999.3,NNE,20,0,2,92,0.00,unknown,unknown,0.00,0.00,unknown,2024-07-01T00:34:00Z
2024-07-01 01:39:00,9.6,8.4,999.3,NW,322,0,2,92,0.00,unknown,unknown,0.00,0.00,unknown,2024-07-01T00:39:00Z
2024-07-01 01:44:00,9.5,8.3,999.1,West,263,1,2,92,0.00,unknown,unknown,0.00,0.00,unknown,2024-07-01T00:44:00Z
2024-07-01 01:49:00,9.6,8.4,999.2,WSW,239,1,4,93,0.00,unknown,unknown,0.00,0.00,unknown,2024-07-01T00:49:00Z
2024-07-01 01:54:00,9.5,8.4,999.3,WSW,240,0,4,93,0.00,unknown,unknown,0.00,0.00,unknown,2024-07-01T00:54:00Z
2024-07-01 01:59:00,9.5,8.4,999.4,WSW,240,0,2,93,0.00,unknown,unknown,0.00,0.00,unknown,2024-07-01T00:59:00Z
2024-07-01 02:04:00,9.4,8.3,999.3,WSW,240,0,2,93,0.00,unknown,unknown,0.00,0.00,unknown,2024-07-01T01:04:00Z
