Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,SolarRadiationWatts/m^2,DateUTC
2025-12-14 00:04:00,7.2,6.0,1017.9,SE,136,6,13,92,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T00:04:00Z
2025-12-14 00:09:00,7.2,6.0,1017.8,SSE,155,6,13,92,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T00:09:00Z
2025-12-14 00:14:00,7.3,6.1,1017.9,South,180,7,13,92,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T00:14:00Z
2025-12-14 00:19:00,7.3,6.1,1017.8,SSE,153,5,15,92,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T00:19:00Z
2025-12-14 00:24:00,7.3,6.1,1017.6,SSE,163,7,15,92,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T00:24:00Z
2025-12-14 00:29:00,7.4,6.0,1017.5,SE,137,13,17,91,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T00:29:00Z
2025-12-14 00:34:00,7.5,6.1,1017.5,SSE,160,9,17,91,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T00:34:00Z
2025-12-14 00:39:00,7.5,6.1,1017.5,SSE,158,9,17,91,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T00:39:00Z
2025-12-14 00:44:00,7.5,6.1,1017.5,SE,144,4,13,91,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T00:44:00Z
2025-12-14 00:49:00,7.4,5.9,1017.5,SSE,151,10,17,91,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T00:49:00Z
2025-12-14 00:54:00,7.6,6.1,1017.4,SSE,149,5,17,90,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T00:54:00Z
2025-12-14 00:59:00,7.6,6.1,1017.6,SE,144,3,17,90,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T00:59:00Z
2025-12-14 01:04:00,7.6,6.1,1017.5,SE,134,3,13,90,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T01:04:00Z
2025-12-14 01:09:00,7.7,6.2,1017.4,SSE,156,4,13,90,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T01:09:00Z
2025-12-14 01:14:00,7.8,6.3,1017.5,ESE,121,9,13,90,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T01:14:00Z
2025-12-14 01:19:00,7.8,6.3,1017.5,SSE,165,6,13,90,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T01:19:00Z
2025-12-14 01:24:00,7.8,6.3,1017.4,SE,127,11,17,90,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T01:24:00Z
2025-12-14 01:29:00,8.0,6.3,1017.3,SE,132,9,17,89,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T01:29:00Z
2025-12-14 01:34:00,8.1,6.2,1017.3,SE,137,12,17,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T01:34:00Z
2025-12-14 01:39:00,8.1,6.2,1017.2,SSE,165,4,15,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T01:39:00Z
2025-12-14 01:44:00,8.0,6.1,1017.1,SE,130,9,15,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T01:44:00Z
2025-12-14 01:49:00,8.0,6.1,1017.1,SE,138,11,17,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T01:49:00Z
2025-12-14 01:54:00,8.0,6.1,1016.7,SE,144,9,17,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T01:54:00Z
2025-12-14 01:59:00,7.9,6.1,1016.5,SE,145,8,17,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T01:59:00Z
2025-12-14 02:04:00,8.0,6.1,1016.4,SE,142,10,19,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T02:04:00Z
2025-12-14 02:09:00,8.0,6.1,1016.3,SE,142,6,19,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T02:09:00Z
2025-12-14 02:14:00,7.9,6.1,1016.3,SSE,147,8,19,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T02:14:00Z
2025-12-14 02:19:00,7.9,6.1,1016.4,SE,134,9,13,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T02:19:00Z
2025-12-14 02:24:00,7.9,6.1,1016.6,SE,146,5,13,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T02:24:00Z
2025-12-14 02:29:00,8.0,6.1,1016.4,SSE,149,10,15,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T02:29:00Z
2025-12-14 02:34:00,8.1,6.1,1016.3,SE,141,6,15,87,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T02:34:00Z
2025-12-14 02:39:00,8.2,6.2,1016.4,SE,135,10,19,87,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T02:39:00Z
2025-12-14 02:44:00,8.2,6.2,1016.5,SSE,160,11,19,87,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T02:44:00Z
2025-12-14 02:49:00,8.2,6.2,1016.5,ESE,114,15,23,87,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T02:49:00Z
2025-12-14 02:54:00,8.2,6.0,1016.5,SSE,162,12,23,86,0.00,unknown,unknown,0.00,0.00,unknown,2025-12-14T02:54:00Z
