Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,SolarRadiationWatts/m^2,DateUTC
2025-09-25 00:04:00,7.1,6.1,1028.4,North,354,0,0,93,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-24T23:04:00Z
2025-09-25 00:09:00,7.0,6.0,1028.3,North,354,0,0,94,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-24T23:09:00Z
2025-09-25 00:14:00,6.9,6.0,1028.2,North,354,0,0,94,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-24T23:14:00Z
2025-09-25 00:19:00,6.9,6.0,1028.2,North,354,0,0,94,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-24T23:19:00Z
2025-09-25 00:24:00,6.8,5.9,1028.4,North,354,0,0,94,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-24T23:24:00Z
2025-09-25 00:29:00,6.6,5.7,1028.3,North,354,0,0,94,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-24T23:29:00Z
2025-09-25 00:34:00,6.6,5.7,1028.4,North,354,0,0,94,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-24T23:34:00Z
2025-09-25 00:39:00,6.6,5.8,1028.2,North,354,0,0,95,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-24T23:39:00Z
2025-09-25 00:44:00,6.6,5.8,1028.3,North,354,0,0,95,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-24T23:44:00Z
2025-09-25 00:49:00,6.6,5.8,1028.3,North,354,0,0,95,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-24T23:49:00Z
2025-09-25 00:54:00,6.4,5.7,1028.1,North,354,0,0,95,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-24T23:54:00Z
2025-09-25 00:59:00,6.3,5.6,1028.3,North,355,0,0,95,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-24T23:59:00Z
2025-09-25 01:04:00,6.3,5.6,1028.4,North,355,0,0,95,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-25T00:04:00Z
