Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,SolarRadiationWatts/m^2,DateUTC
2025-09-30 00:04:00,7.8,7.3,1024.3,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-29T23:04:00Z
2025-09-30 00:09:00,7.8,7.3,1024.5,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-29T23:09:00Z
2025-09-30 00:14:00,7.8,7.3,1024.3,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-29T23:14:00Z
2025-09-30 00:19:00,7.7,7.3,1024.3,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-29T23:19:00Z
2025-09-30 00:24:00,7.7,7.3,1024.5,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-29T23:24:00Z
2025-09-30 00:29:00,7.6,7.2,1024.4,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-29T23:29:00Z
2025-09-30 00:34:00,7.7,7.3,1024.4,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-29T23:34:00Z
2025-09-30 00:39:00,7.7,7.3,1024.5,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-29T23:39:00Z
2025-09-30 00:44:00,7.8,7.3,1024.3,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-29T23:44:00Z
2025-09-30 00:49:00,7.7,7.3,1024.2,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-29T23:49:00Z
2025-09-30 00:54:00,7.5,7.1,1024.3,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-29T23:54:00Z
2025-09-30 00:59:00,7.3,6.8,1024.4,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-29T23:59:00Z
2025-09-30 01:04:00,7.3,6.8,1024.3,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-30T00:04:00Z
2025-09-30 01:09:00,7.2,6.8,1024.3,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-30T00:09:00Z
2025-09-30 01:14:00,7.0,6.6,1024.4,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-30T00:14:00Z
2025-09-30 01:19:00,6.9,6.4,1024.7,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-30T00:19:00Z
2025-09-30 01:24:00,7.0,6.6,1024.5,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-30T00:24:00Z
2025-09-30 01:29:00,7.1,6.7,1024.4,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-30T00:29:00Z
2025-09-30 01:34:00,7.1,6.7,1024.5,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-30T00:34:00Z
2025-09-30 01:39:00,7.1,6.7,1024.5,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-30T00:39:00Z
2025-09-30 01:44:00,7.2,6.8,1024.5,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-30T00:44:00Z
2025-09-30 01:49:00,7.2,6.8,1024.5,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-30T00:49:00Z
2025-09-30 01:54:00,7.4,6.9,1024.4,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-30T00:54:00Z
2025-09-30 01:59:00,7.4,6.9,1024.5,SSE,160,0,0,97,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-30T00:59:00Z
2025-09-30 02:04:00,7.4,7.1,1024.7,SSE,160,0,0,98,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-30T01:04:00Z
2025-09-30 02:09:00,7.4,7.1,1024.5,SSE,160,0,0,98,0.00,unknown,unknown,0.00,0.00,unknown,2025-09-30T01:09:00Z
