Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,SolarRadiationWatts/m^2,DateUTC
2025-10-23 00:04:00,8.3,7.7,986.3,NW,311,0,2,96,1.52,unknown,unknown,0.00,0.00,unknown,2025-10-22T23:04:00Z
2025-10-23 00:09:00,8.3,7.7,986.2,NW,322,0,0,96,1.52,unknown,unknown,0.00,0.00,unknown,2025-10-22T23:09:00Z
2025-10-23 00:14:00,8.3,7.7,986.2,NW,305,0,0,96,1.52,unknown,unknown,0.25,0.00,unknown,2025-10-22T23:14:00Z
2025-10-23 00:19:00,8.3,7.7,986.2,WNW,292,0,0,96,1.52,unknown,unknown,0.51,0.00,unknown,2025-10-22T23:19:00Z
2025-10-23 00:24:00,8.3,7.7,985.9,West,272,0,0,96,1.52,unknown,unknown,0.51,0.00,unknown,2025-10-22T23:24:00Z
2025-10-23 00:29:00,8.2,7.6,985.8,WSW,254,0,0,96,1.02,unknown,unknown,0.51,0.00,unknown,2025-10-22T23:29:00Z
2025-10-23 00:34:00,8.2,7.8,985.9,West,260,0,0,97,1.52,unknown,unknown,0.76,0.00,unknown,2025-10-22T23:34:00Z
2025-10-23 00:39:00,8.2,7.8,985.8,WSW,237,0,6,97,1.02,unknown,unknown,0.76,0.00,unknown,2025-10-22T23:39:00Z
2025-10-23 00:44:00,8.1,7.7,985.8,WNW,296,2,6,97,1.52,unknown,unknown,1.02,0.00,unknown,2025-10-22T23:44:00Z
2025-10-23 00:49:00,8.1,7.7,985.6,NW,324,1,6,97,1.52,unknown,unknown,1.02,0.00,unknown,2025-10-22T23:49:00Z
2025-10-23 00:54:00,8.1,7.7,985.5,West,261,0,4,97,1.78,unknown,unknown,1.52,0.00,unknown,2025-10-22T23:54:00Z
2025-10-23 00:59:00,8.1,7.7,985.5,NNW,336,2,6,97,1.78,unknown,unknown,1.52,0.00,unknown,2025-10-22T23:59:00Z
2025-10-23 01:04:00,8.1,7.7,985.3,West,275,5,11,97,1.78,unknown,unknown,1.78,0.00,unknown,2025-10-23T00:04:00Z
2025-10-23 01:09:00,8.0,7.6,985.2,WNW,300,2,11,97,2.03,unknown,unknown,2.03,0.00,unknown,2025-10-23T00:09:00Z
2025-10-23 01:14:00,7.9,7.4,985.2,NW,304,3,11,97,2.03,unknown,unknown,2.29,0.00,unknown,2025-10-23T00:14:00Z
2025-10-23 01:19:00,7.9,7.4,985.1,West,281,1,6,97,2.29,unknown,unknown,2.54,0.00,unknown,2025-10-23T00:19:00Z
2025-10-23 01:24:00,7.8,7.3,984.9,NW,310,2,4,97,2.03,unknown,unknown,2.54,0.00,unknown,2025-10-23T00:24:00Z
2025-10-23 01:29:00,7.8,7.2,984.9,WNW,282,3,4,96,2.29,unknown,unknown,2.79,0.00,unknown,2025-10-23T00:29:00Z
2025-10-23 01:34:00,7.8,7.2,984.7,WNW,284,3,6,96,2.54,unknown,unknown,3.05,0.00,unknown,2025-10-23T00:34:00Z
2025-10-23 01:39:00,7.9,7.4,984.7,WNW,297,4,8,97,2.54,unknown,unknown,3.30,0.00,unknown,2025-10-23T00:39:00Z
2025-10-23 01:44:00,8.0,7.6,984.3,WNW,299,6,8,97,2.29,unknown,unknown,3.30,0.00,unknown,2025-10-23T00:44:00Z
2025-10-23 01:49:00,8.0,7.6,984.3,NW,309,5,11,97,2.54,unknown,unknown,3.81,0.00,unknown,2025-10-23T00:49:00Z
2025-10-23 01:54:00,8.0,7.6,984.4,WNW,285,4,11,97,2.54,unknown,unknown,4.06,0.00,unknown,2025-10-23T00:54:00Z
2025-10-23 01:59:00,8.0,7.6,984.2,WNW,302,4,11,97,2.54,unknown,unknown,4.06,0.00,unknown,2025-10-23T00:59:00Z
2025-10-23 02:04:00,8.0,7.6,984.1,WNW,288,3,8,97,2.54,unknown,unknown,4.32,0.00,unknown,2025-10-23T01:04:00Z
2025-10-23 02:09:00,7.9,7.4,984.1,WNW,288,4,8,97,2.54,unknown,unknown,4.57,0.00,unknown,2025-10-23T01:09:00Z
2025-10-23 02:14:00,7.9,7.4,983.9,West,259,7,11,97,2.54,unknown,unknown,4.57,0.00,unknown,2025-10-23T01:14:00Z
2025-10-23 02:19:00,7.8,7.3,984.2,WNW,294,5,11,97,2.29,unknown,unknown,4.83,0.00,unknown,2025-10-23T01:19:00Z
2025-10-23 02:24:00,7.7,7.3,983.9,WNW,298,4,11,97,2.29,unknown,unknown,4.83,0.00,unknown,2025-10-23T01:24:00Z
2025-10-23 02:29:00,7.7,7.3,984.0,WNW,297,6,15,97,2.29,unknown,unknown,5.08,0.00,unknown,2025-10-23T01:29:00Z
2025-10-23 02:34:00,7.5,7.1,984.0,NW,313,4,15,97,2.03,unknown,unknown,5.08,0.00,unknown,2025-10-23T01:34:00Z
2025-10-23 02:39:00,7.5,7.1,983.9,NW,306,3,15,97,2.03,unknown,unknown,5.08,0.00,unknown,2025-10-23T01:39:00Z
2025-10-23 02:44:00,7.5,7.1,983.9,West,275,7,11,97,2.03,unknown,unknown,5.33,0.00,unknown,2025-10-23T01:44:00Z
