23/04/24,12,260,14:08,5.3,04:35,11.9,16:09,1003.4,23:52,1008.2,00:04,1.8,00:34,0.3,8.1,30.5,4,14:16,49,16:16,97,00:00,0.00,0.5,11.9,16:09,9.6,16:09,3.6,06:59,0.3,00:35,5.3,04:35,7.8,00:42,0.6,15:31,338,10.2,0.0,818,13:28,7.0,13:17,11.6,16:09,5.3,04:35,10.3,16:10,1356.8,5.8,00:35
24/04/24,12,17,15:32,2.4,23:51,11.3,18:09,993.8,23:58,1003.8,00:01,8.4,02:42,1.7,6.9,21.9,3,15:39,42,18:09,95,04:12,0.00,1.1,11.3,18:09,8.8,18:11,0.4,23:59,1.7,02:55,2.4,23:51,4.9,01:58,-2.4,12:59,329,11.4,0.0,819,11:57,7.0,11:50,11.1,18:10,2.4,23:51,9.9,13:09,1369.3,1.7,02:55
25/04/24,14,11,09:01,1.1,02:52,8.9,17:49,984.1,16:42,994.3,00:00,3.6,10:25,2.0,5.2,24.5,4,06:25,67,17:51,91,11:44,0.00,0.5,8.9,17:49,7.3,17:50,-1.0,03:01,0.9,10:38,1.1,02:52,4.9,14:05,-0.7,02:46,241,13.1,0.0,577,14:00,5.0,14:00,8.9,17:49,1.1,02:52,8.9,17:49,1389.4,2.0,14:31
26/04/24,14,17,22:45,0.2,05:57,11.7,11:57,985.1,01:18,988.2,23:45,0.0,00:00,0.0,6.0,5.1,1,12:37,44,11:57,95,06:15,0.00,0.4,11.7,11:57,9.7,11:57,-1.9,05:57,0.0,00:00,0.2,05:57,3.2,22:20,-0.7,05:57,4,12.3,0.0,739,11:51,7.0,11:51,11.5,11:57,0.2,05:57,9.9,11:16,1402.0,2.0,00:00
27/04/24,11,309,22:36,2.7,05:30,12.1,12:58,986.9,04:48,988.3,20:54,0.0,00:00,0.0,7.1,9.6,1,14:14,55,12:55,93,05:35,0.00,0.0,12.1,12:58,10.6,12:59,0.9,05:30,0.0,00:00,2.7,05:30,4.4,12:57,1.5,05:30,15,11.2,0.0,548,11:25,5.0,11:25,11.9,12:59,2.7,05:30,11.1,12:59,1413.1,0.0,00:00
28/04/24,15,350,11:02,4.1,07:16,11.6,14:27,984.1,06:26,992.3,23:40,1.8,04:19,2.6,7.2,51.0,5,16:28,45,16:23,93,06:15,0.00,1.9,11.6,14:27,9.5,18:38,1.5,07:29,0.9,06:21,2.8,07:51,4.3,12:11,-0.8,16:23,315,11.1,0.0,791,13:25,7.0,12:17,11.2,14:27,2.8,07:51,10.2,14:39,1426.4,2.6,09:09
29/04/24,17,206,15:48,5.2,00:38,13.4,15:10,991.2,15:51,993.6,22:35,0.0,00:00,0.0,9.5,51.3,5,11:46,62,12:15,91,05:49,0.00,0.6,13.4,15:10,11.8,15:12,3.5,00:51,0.0,00:00,5.2,00:38,8.0,20:45,1.6,00:00,207,8.8,0.0,515,12:07,5.0,12:07,13.1,15:12,5.2,00:38,13.4,15:10,1433.5,2.6,00:00
30/04/24,14,188,13:05,7.6,05:36,19.5,14:38,988.6,16:55,993.3,00:22,0.0,00:00,0.0,12.7,26.9,4,16:49,35,15:00,89,05:20,0.00,1.8,19.5,14:38,18.2,14:43,6.5,06:01,0.0,00:00,7.6,05:36,9.2,11:28,1.4,16:44,203,5.6,0.0,753,12:49,7.0,12:42,19.1,14:43,7.6,05:36,19.3,14:43,1433.5,0.0,00:00
01/05/24,8,335,20:00,9.4,04:53,21.3,13:48,989.5,23:49,992.6,11:09,1.8,17:30,0.3,13.7,10.5,2,20:09,48,15:15,95,04:58,0.00,2.0,21.3,13:48,21.9,13:49,9.0,04:56,0.3,17:31,9.4,04:53,13.2,17:34,8.1,00:00,347,4.8,0.2,721,13:43,7.0,13:42,22.2,13:49,9.4,04:53,23.9,13:49,1433.5,0.3,17:31
02/05/24,12,335,11:27,9.0,05:06,23.3,14:26,983.6,12:17,989.7,00:00,0.0,00:00,0.0,14.8,23.7,3,01:45,51,14:37,96,02:27,0.00,0.3,23.3,14:26,24.2,14:31,7.8,05:17,0.0,00:00,9.0,05:06,14.1,14:31,8.2,06:11,349,4.4,0.9,610,13:22,5.0,11:32,24.4,14:27,9.0,05:06,26.5,14:31,1433.5,0.3,00:00
03/05/24,11,128,20:11,9.0,23:51,11.8,00:32,987.3,04:33,991.1,23:55,3.6,18:00,3.7,10.4,27.7,3,16:38,84,00:58,96,20:18,0.00,0.0,11.8,00:32,11.7,00:42,8.0,23:31,2.0,18:28,9.0,23:51,10.2,14:37,8.1,07:04,191,7.9,0.0,218,14:37,2.0,14:35,11.8,00:42,9.0,23:51,12.8,00:32,1433.5,3.7,22:18
04/05/24,10,185,12:17,7.8,23:52,15.4,16:03,990.3,04:01,992.4,10:59,1.8,02:40,0.3,10.7,35.1,4,13:26,62,16:03,96,00:00,0.00,1.1,15.4,16:03,14.7,16:20,6.7,03:47,0.3,02:41,7.8,23:52,9.5,14:54,6.7,23:52,193,7.6,0.0,824,15:09,8.0,15:09,15.3,16:04,7.8,03:47,16.3,17:36,1433.5,4.0,02:41
05/05/24,7,176,19:25,4.4,06:03,19.8,18:17,987.5,18:58,991.4,00:05,0.0,00:00,0.0,12.2,6.3,2,19:34,41,18:17,97,03:57,0.00,2.4,19.8,18:17,19.3,13:44,3.1,06:03,0.0,00:00,4.4,06:03,9.4,13:41,4.0,06:03,207,6.1,0.1,738,13:06,7.0,12:15,19.9,13:44,4.4,06:03,20.5,13:41,1439.8,0.3,00:00
06/05/24,12,256,14:54,7.7,05:40,17.8,11:27,988.5,03:19,998.1,23:52,0.0,00:00,0.0,12.4,36.4,4,18:44,65,11:29,97,07:23,0.00,0.8,17.8,11:27,17.5,11:30,6.9,06:08,0.0,00:00,7.7,05:40,12.0,14:48,6.8,05:50,341,5.9,0.0,735,13:52,7.0,11:33,17.8,11:30,7.7,05:40,19.7,11:27,1439.8,0.0,00:00
07/05/24,6,11,01:40,10.6,04:58,20.0,18:18,997.8,00:06,1009.7,23:33,1.8,06:49,0.9,14.1,8.3,2,01:49,52,18:19,96,04:48,0.00,0.2,20.0,18:18,20.1,18:20,10.4,05:28,0.9,07:16,10.6,04:58,12.7,14:05,9.1,22:13,348,4.3,0.0,821,14:20,7.0,13:52,20.6,18:19,10.6,05:28,21.7,14:25,1439.8,0.9,07:16
08/05/24,11,193,17:12,10.7,05:44,20.8,16:20,1008.3,17:24,1010.8,09:26,0.0,00:00,0.0,15.1,22.7,3,14:42,53,18:28,90,03:10,0.00,0.7,20.8,16:20,21.1,16:22,10.4,06:46,0.0,00:00,10.7,05:44,12.9,13:33,8.7,06:51,206,3.6,0.4,731,12:15,7.0,12:15,21.4,16:22,10.7,06:46,23.1,16:21,1439.8,0.9,00:00
09/05/24,7,307,12:22,9.8,05:30,21.0,18:08,1006.3,18:41,1009.9,01:23,0.0,00:00,0.0,15.4,16.9,3,19:19,51,15:19,93,04:24,0.00,0.6,21.0,18:08,21.2,18:08,9.5,05:49,0.0,00:00,9.8,05:30,12.7,19:01,8.7,05:22,325,3.4,0.5,718,12:35,6.0,12:06,21.6,18:08,9.8,05:30,23.0,18:08,1439.8,0.0,00:00
10/05/24,5,181,13:01,10.7,05:36,24.7,17:54,1003.6,18:38,1007.0,00:04,0.0,00:00,0.0,17.9,3.5,1,15:00,44,17:46,94,05:36,0.00,0.4,24.7,17:54,25.6,18:36,10.6,05:36,0.0,00:00,10.7,05:36,14.3,12:07,9.6,05:36,303,2.3,1.9,569,15:02,5.0,13:30,26.0,18:36,10.7,05:36,27.4,18:36,1439.8,0.0,00:00
11/05/24,8,214,14:29,12.0,04:48,23.8,13:56,1000.0,18:52,1004.9,02:25,0.0,00:00,0.0,17.6,6.2,1,13:20,45,12:45,92,03:49,0.00,0.9,23.8,13:56,24.6,13:57,12.2,05:32,0.0,00:00,12.0,04:48,14.3,13:50,9.1,09:43,339,2.1,1.4,771,11:47,7.0,11:47,24.9,13:57,12.1,05:32,26.9,14:54,1439.8,0.0,00:00
12/05/24,8,1,13:23,12.5,05:26,25.6,14:54,989.5,23:47,1000.4,00:05,7.2,19:19,3.1,17.1,4.8,2,19:15,48,16:59,97,23:34,0.00,0.5,25.6,14:54,27.3,14:55,12.3,05:26,2.8,19:46,12.5,05:26,16.4,18:55,9.1,05:40,311,2.4,1.2,743,13:17,7.0,13:16,27.3,14:55,12.5,05:26,29.9,14:55,1439.8,3.1,21:18
13/05/24,12,19,18:49,11.6,05:36,18.2,12:57,983.4,23:59,989.9,00:13,1.8,18:50,1.7,14.4,14.7,3,11:44,64,13:16,98,00:48,0.00,0.5,18.2,12:57,18.8,14:27,11.8,05:36,0.6,19:05,11.6,05:36,13.7,01:42,10.0,10:24,207,3.9,0.0,821,12:45,8.0,12:45,18.8,14:27,11.6,05:36,20.8,14:27,1439.8,3.4,18:51
14/05/24,8,323,04:03,12.4,23:09,17.3,15:00,980.6,07:49,984.8,23:10,5.4,06:49,8.9,14.2,4.9,1,12:16,70,14:10,97,01:27,0.00,0.3,17.3,15:00,17.9,15:01,12.5,23:10,3.2,06:57,12.4,23:09,13.6,10:52,10.3,22:48,310,4.1,0.0,628,12:49,6.0,12:49,17.8,15:01,12.5,23:10,19.8,13:54,1439.8,10.6,09:39
15/05/24,10,56,14:06,12.2,02:56,19.9,18:04,984.4,00:07,988.8,23:49,0.0,00:00,0.0,15.1,6.5,1,13:01,62,17:57,94,02:57,0.00,0.6,19.9,18:04,20.7,18:06,12.5,02:56,0.0,00:00,12.2,02:56,14.1,11:47,10.5,23:47,360,3.3,0.1,818,13:03,7.0,13:02,20.9,18:06,12.3,04:08,22.7,13:08,1439.8,8.9,00:00
16/05/24,7,181,14:35,9.3,05:25,17.2,10:54,986.1,18:26,988.8,00:23,33.0,11:54,37.3,12.9,5.9,2,14:38,75,10:57,98,05:45,0.00,0.0,17.2,10:54,18.2,10:56,9.0,05:25,11.5,19:55,9.3,05:25,13.7,13:00,8.8,05:25,205,5.4,0.0,256,10:12,2.0,09:08,17.9,10:56,9.3,05:25,20.1,10:56,1439.8,37.3,21:08
17/05/24,6,3,20:56,11.7,03:53,20.8,15:18,987.3,00:29,995.7,23:58,0.0,00:00,0.0,15.7,7.9,2,15:03,53,17:14,99,02:29,0.00,0.8,20.8,15:18,21.8,15:19,12.2,03:53,0.0,00:00,11.7,03:53,14.7,11:33,10.4,19:11,267,3.0,0.4,778,11:24,7.0,11:23,21.9,15:19,11.8,03:53,23.9,13:58,1439.8,37.3,00:00
18/05/24,8,4,10:18,11.9,05:39,23.1,15:14,995.2,00:49,998.3,23:35,0.0,00:00,0.0,16.6,14.2,3,10:30,51,18:11,98,06:17,0.00,0.3,23.1,15:14,24.4,15:15,12.0,05:39,0.0,00:00,11.9,05:39,14.6,15:20,9.5,23:55,336,2.5,0.9,788,13:31,7.0,13:31,24.5,15:15,11.9,05:39,26.6,15:20,1439.8,0.0,00:00
19/05/24,7,319,11:58,8.4,05:11,24.5,15:15,996.7,18:40,999.0,23:37,0.0,00:00,0.0,16.8,7.8,2,12:05,31,15:29,88,05:18,0.00,1.4,24.5,15:15,24.2,15:15,7.6,05:11,0.0,00:00,8.4,05:11,10.9,13:59,4.6,15:29,334,3.1,1.6,643,12:44,6.0,11:45,25.0,15:15,8.4,05:11,25.6,13:59,1439.8,0.0,00:00
20/05/24,8,334,18:12,9.7,23:59,18.2,18:16,995.5,23:54,999.3,00:55,0.0,00:00,0.0,13.4,5.4,1,17:58,61,17:48,89,23:52,0.00,0.2,18.2,18:16,18.3,18:16,9.2,23:59,0.0,00:00,9.7,23:59,11.3,13:32,7.9,00:03,351,4.9,0.0,664,15:14,6.0,15:10,18.6,18:16,9.7,23:59,19.8,18:16,1439.8,0.0,00:00
21/05/24,5,344,09:24,8.3,03:06,20.7,13:05,990.8,19:14,995.9,00:02,38.4,23:23,12.4,14.1,4.4,1,23:41,58,11:26,95,02:40,0.00,0.4,20.7,13:05,21.5,13:06,7.7,03:06,11.8,23:29,8.3,03:06,13.1,18:40,7.2,10:00,336,4.3,0.1,704,12:55,6.0,11:22,21.7,13:06,8.3,03:06,23.3,13:06,1439.8,12.4,23:47
22/05/24,14,190,20:09,11.0,23:45,13.3,00:00,987.0,15:52,991.6,00:17,13.8,18:15,49.6,12.2,43.5,3,22:59,95,00:00,98,03:40,0.00,0.0,13.3,00:00,14.1,00:05,10.3,23:59,9.5,00:00,11.0,23:45,12.7,11:38,10.5,23:45,243,6.1,0.0,197,11:14,1.0,10:47,13.5,00:05,10.9,23:59,15.8,11:38,1439.8,59.7,22:15
23/05/24,19,187,03:16,8.8,07:54,11.4,15:21,989.0,00:12,997.3,22:38,3.6,00:02,4.6,10.0,60.6,4,03:20,82,16:16,97,00:00,0.00,0.0,11.4,15:21,10.6,00:09,7.1,07:38,2.6,00:52,8.0,07:38,10.5,00:00,7.5,22:17,203,8.3,0.0,255,14:29,2.0,10:10,11.3,15:22,8.0,07:38,12.5,00:00,1439.8,52.0,01:47
24/05/24,10,197,14:53,8.5,04:26,13.5,14:18,996.9,00:01,1001.8,21:41,1.8,04:09,0.3,10.8,18.5,4,14:55,74,14:20,96,04:19,0.00,0.0,13.5,14:18,13.1,18:21,7.6,04:27,0.3,04:10,8.5,04:26,10.1,11:29,7.5,01:35,180,7.5,0.0,484,13:06,4.0,11:20,13.4,14:18,8.5,04:26,14.5,14:18,1439.8,4.6,00:00
25/05/24,11,14,13:53,6.0,05:48,21.0,15:12,994.6,23:37,1001.9,00:18,0.0,00:00,0.0,13.5,7.9,1,17:07,49,13:50,98,03:49,0.00,1.9,21.0,15:12,21.1,15:13,5.0,05:48,0.0,00:00,6.0,05:48,12.0,13:29,5.7,05:48,353,5.0,0.2,851,13:44,8.0,12:16,21.6,15:13,6.0,05:48,22.9,14:19,1442.5,0.3,00:00
26/05/24,11,179,19:46,10.3,05:25,18.2,13:06,990.5,13:59,995.0,00:00,9.0,13:44,3.7,12.9,18.3,4,17:50,68,13:05,96,03:57,0.00,0.6,18.2,13:06,18.8,13:04,10.2,23:59,1.5,13:45,10.3,05:25,13.7,11:14,8.7,21:18,178,5.4,0.0,1000,11:07,9.0,11:07,18.8,13:07,10.3,05:25,21.1,13:04,1442.5,3.7,15:56
27/05/24,13,187,09:20,9.2,01:13,16.1,16:30,992.6,02:31,996.6,21:57,1.8,05:16,0.3,12.1,35.5,5,11:59,58,16:20,94,01:06,0.00,1.0,16.1,16:30,15.5,16:18,8.6,05:48,0.3,05:17,9.2,01:13,10.1,15:33,7.0,12:23,189,6.2,0.0,935,13:21,9.0,13:21,16.0,16:32,9.2,01:13,16.9,16:08,1442.5,3.7,00:00
28/05/24,14,180,15:52,9.7,02:54,17.2,17:53,987.9,20:27,996.1,00:00,10.2,19:43,8.3,13.0,32.6,5,18:31,82,18:24,96,10:53,0.00,0.1,17.2,17:53,18.1,17:54,9.2,02:54,2.8,15:12,9.7,02:54,15.0,16:08,8.0,02:54,180,5.3,0.0,435,15:37,4.0,15:37,17.8,17:54,9.7,02:54,20.8,17:53,1442.5,8.3,19:44
29/05/24,18,340,16:53,10.9,23:54,17.1,11:48,988.3,02:30,991.7,21:23,5.4,13:48,1.2,12.9,49.6,4,20:04,66,11:49,95,01:51,0.00,0.2,17.1,11:48,16.9,11:49,10.3,23:55,1.2,14:11,10.9,23:54,11.8,11:46,9.0,19:33,238,5.4,0.0,904,11:47,8.0,11:23,17.2,11:49,10.9,23:55,19.0,11:49,1442.5,8.3,00:00
30/05/24,19,81,17:50,10.6,03:58,16.2,15:28,990.2,04:04,999.9,23:57,3.0,16:08,1.4,12.5,56.2,6,17:58,71,15:28,95,09:16,0.00,0.4,16.2,15:28,15.6,15:29,9.6,06:23,0.6,09:10,10.6,03:58,11.9,16:08,9.0,03:58,310,5.8,0.0,853,11:26,8.0,11:26,16.0,15:29,10.5,06:25,18.0,15:28,1442.5,1.8,09:10
31/05/24,12,27,07:48,8.5,04:31,17.9,15:41,999.6,00:00,1007.5,23:19,0.0,00:00,0.0,13.4,42.8,4,12:09,57,15:46,94,00:48,0.00,1.6,17.9,15:41,17.3,15:41,7.6,04:46,0.0,00:00,8.5,04:31,10.7,00:04,6.0,23:49,331,4.9,0.0,916,11:43,8.0,11:19,17.8,15:41,8.5,04:31,19.1,15:41,1442.5,1.4,00:00
01/06/24,11,332,18:31,8.4,05:07,19.2,18:52,1007.2,00:03,1011.6,23:57,0.0,00:00,0.0,13.7,30.7,4,18:06,50,18:40,92,23:44,0.00,0.5,19.2,18:52,18.5,18:52,7.5,05:07,0.0,00:00,8.4,05:07,11.6,19:28,6.0,00:04,331,4.6,0.0,903,13:25,8.0,13:15,19.1,18:52,8.4,05:07,20.1,18:52,1442.5,0.0,00:00
02/06/24,17,356,16:20,8.4,02:24,18.9,14:36,1006.9,23:38,1011.4,00:00,0.0,00:00,0.0,13.9,46.5,5,17:04,56,12:34,98,05:32,0.00,4.2,18.9,14:36,19.1,14:44,7.9,02:24,0.0,00:00,8.4,02:24,12.9,14:44,7.6,02:24,321,4.4,0.0,713,14:20,6.0,11:16,19.2,14:44,8.4,02:24,21.6,14:44,1442.5,0.0,00:00
03/06/24,11,340,15:09,11.7,04:18,16.2,16:32,999.3,23:40,1007.3,00:04,0.0,00:00,0.0,13.8,29.8,3,15:15,75,16:31,93,07:21,0.00,0.0,16.2,16:32,16.1,13:37,11.7,04:18,0.0,00:00,11.7,04:18,12.6,09:45,10.1,00:39,313,4.5,0.0,327,13:33,3.0,12:14,16.2,16:34,11.7,04:18,18.4,16:33,1442.5,0.0,00:00
04/06/24,17,209,16:40,7.2,23:59,15.6,16:11,987.8,16:19,999.7,00:00,3.6,16:53,3.8,12.0,53.1,6,16:27,76,16:14,94,17:06,0.00,0.4,15.6,16:11,14.9,16:36,5.8,23:59,1.5,17:46,7.2,23:59,12.7,11:48,4.4,23:44,194,6.3,0.0,566,15:26,5.0,15:25,15.2,16:06,7.2,23:59,17.8,16:13,1442.5,3.8,18:43
05/06/24,14,341,11:32,6.1,02:31,15.2,12:33,992.5,00:00,996.8,22:40,0.0,00:00,0.0,10.3,53.2,6,11:35,46,13:15,89,02:28,0.00,2.1,15.2,12:33,13.6,12:33,4.1,02:40,0.0,00:00,6.1,02:31,7.5,23:01,2.3,16:12,196,8.0,0.0,815,13:37,7.0,11:27,14.8,12:33,6.1,02:31,14.6,12:31,1446.3,3.8,00:00
06/06/24,13,341,13:28,8.4,05:46,15.5,13:23,996.0,01:05,1000.3,21:55,0.0,00:00,0.0,11.7,36.0,4,11:41,47,12:45,87,05:26,0.00,1.6,15.5,13:23,14.2,13:24,7.4,05:21,0.0,00:00,8.4,05:46,7.4,00:00,3.1,12:45,256,6.6,0.0,906,12:43,8.0,12:00,15.2,13:24,8.4,05:46,15.3,13:27,1446.3,0.0,00:00
07/06/24,17,171,14:13,8.0,05:37,16.7,13:33,995.5,23:37,1000.1,00:03,0.0,00:00,0.0,12.4,55.8,6,14:19,55,16:25,91,05:09,0.00,0.6,16.7,13:33,15.5,18:00,6.7,05:12,0.0,00:00,8.0,05:37,9.9,10:53,6.6,05:37,180,5.9,0.0,990,13:26,9.0,13:26,16.3,18:00,8.0,05:37,17.6,13:34,1446.3,0.0,00:00
08/06/24,20,2,15:10,9.1,23:22,15.1,14:56,992.9,05:53,997.2,21:31,1.8,03:10,0.5,12.0,57.2,5,15:37,51,14:42,92,03:53,0.00,2.2,15.1,14:56,13.4,12:21,7.8,23:36,0.5,03:28,9.1,23:22,9.6,03:24,3.6,18:35,286,6.3,0.0,925,12:57,9.0,12:57,14.5,14:57,9.1,23:22,15.2,12:21,1446.3,0.5,03:28
09/06/24,17,343,11:45,7.3,05:02,15.7,14:43,989.1,23:54,997.1,00:07,15.0,19:14,15.0,10.5,53.2,5,11:53,61,14:42,97,22:53,0.00,0.7,15.7,14:43,14.6,14:44,5.1,05:11,6.0,19:17,7.0,05:44,10.4,19:58,4.3,00:27,211,7.8,0.0,915,12:34,8.0,11:37,15.4,14:44,6.6,05:11,16.4,14:41,1446.3,15.0,23:21
10/06/24,17,355,13:38,7.2,06:26,14.6,17:05,988.8,00:12,998.5,23:45,10.2,04:46,8.0,10.6,68.5,6,12:14,54,17:05,96,00:00,0.00,1.6,14.6,17:05,12.7,17:53,5.4,05:02,6.3,05:35,6.4,05:02,9.9,00:00,4.5,12:18,325,7.7,0.0,1031,12:55,10.0,12:55,14.0,17:05,6.4,05:02,14.1,17:05,1446.3,23.0,05:46
11/06/24,15,3,10:38,6.9,04:31,13.7,13:22,997.9,00:02,1004.0,23:02,1.8,06:28,0.6,10.2,32.7,5,12:49,54,14:44,93,04:33,0.00,0.7,13.7,13:22,12.1,13:45,5.9,04:33,0.6,07:23,6.9,04:31,8.1,09:16,3.8,14:44,310,8.0,0.0,991,12:14,9.0,12:14,13.3,13:25,6.9,04:31,13.4,13:26,1446.4,8.0,00:00
12/06/24,12,5,13:38,7.4,04:11,15.5,15:19,999.5,23:57,1004.0,07:14,0.0,00:00,0.0,11.1,24.9,3,13:46,52,13:24,87,05:24,0.00,0.8,15.5,15:19,14.3,15:52,6.1,04:34,0.0,00:00,7.4,04:11,7.7,09:04,4.3,10:50,291,7.2,0.0,950,13:24,9.0,13:22,15.2,15:52,7.4,04:11,15.5,15:27,1446.4,0.6,00:00
13/06/24,11,202,12:02,5.1,04:14,13.6,10:33,982.6,23:58,999.7,00:00,1.8,15:59,0.8,10.1,16.5,2,09:58,66,10:33,95,04:26,0.00,0.0,13.6,10:33,12.9,11:46,3.8,04:14,0.5,16:24,5.1,04:14,9.8,23:48,4.2,04:14,210,8.2,0.0,284,09:59,2.0,08:09,13.5,10:35,5.1,04:14,14.2,12:27,1452.1,0.8,17:29
14/06/24,15,181,11:25,9.6,23:49,16.9,16:33,978.9,20:10,983.0,00:05,7.2,23:08,6.3,13.0,35.4,5,10:43,53,16:38,96,23:33,0.00,1.0,16.9,16:33,16.3,18:13,9.2,23:51,3.2,23:09,9.6,23:49,12.2,13:44,6.8,20:01,182,5.3,0.0,1020,12:28,9.0,11:44,16.9,18:13,9.6,23:49,18.0,15:27,1452.1,6.3,23:43
15/06/24,13,264,14:47,8.0,14:58,14.0,17:57,977.7,11:55,980.4,21:43,16.8,14:58,14.1,10.4,17.7,4,16:30,69,14:47,97,05:50,0.00,0.7,14.0,17:57,13.5,17:58,6.0,14:58,5.2,11:21,7.3,14:56,10.3,12:53,5.6,14:58,198,7.9,0.0,1048,12:57,10.0,12:55,14.0,17:58,7.3,14:56,14.7,17:58,1452.1,16.1,21:06
16/06/24,10,170,09:38,9.2,05:41,18.4,17:40,979.2,00:20,987.2,23:49,5.4,00:16,4.6,12.8,29.4,3,17:20,49,19:09,97,00:00,0.00,0.2,18.4,17:40,18.0,17:42,8.5,05:43,3.1,00:40,9.2,05:41,10.8,14:41,6.3,19:13,204,5.5,0.0,943,12:37,9.0,12:36,18.5,17:42,9.2,05:41,19.9,17:41,1452.1,17.8,01:59
17/06/24,12,331,16:47,10.6,01:21,17.8,16:46,987.0,00:00,996.8,23:46,1.8,01:17,0.3,13.4,42.4,4,16:50,59,18:37,90,04:50,0.00,0.8,17.8,16:46,17.4,12:05,9.4,01:45,0.3,01:18,10.6,01:21,11.9,12:05,8.2,00:16,259,4.9,0.0,1029,12:49,10.0,12:49,17.6,17:16,10.5,01:45,19.5,16:47,1452.1,4.6,00:00
18/06/24,12,67,12:37,9.6,01:17,14.9,15:41,996.2,05:07,1002.0,23:57,0.0,00:00,0.0,12.0,34.5,4,17:12,71,18:54,94,01:19,0.00,0.0,14.9,15:41,14.5,15:48,9.0,05:09,0.0,00:00,9.6,01:17,10.9,17:31,8.3,07:03,320,6.3,0.0,649,15:34,6.0,15:34,14.9,15:48,9.6,01:17,16.4,17:28,1452.1,0.3,00:00
19/06/24,5,35,11:59,7.8,05:04,20.6,13:56,1001.6,00:14,1005.5,12:29,0.0,00:00,0.0,14.3,4.4,1,19:17,49,14:01,96,04:54,0.00,0.8,20.6,13:56,20.8,13:58,7.1,05:04,0.0,00:00,7.8,05:04,11.2,13:57,7.2,05:04,320,4.0,0.1,792,13:35,7.0,11:03,21.3,13:58,7.8,05:04,22.4,13:57,1452.1,0.0,00:00
20/06/24,7,177,14:13,9.9,04:51,23.0,18:28,998.0,23:30,1005.2,00:21,0.0,00:00,0.0,16.1,6.6,2,12:58,46,18:29,94,03:32,0.00,2.2,23.0,18:28,23.5,18:31,9.7,04:51,0.0,00:00,9.9,04:51,13.7,11:51,8.9,03:27,180,3.0,0.8,777,13:09,7.0,12:55,23.9,18:31,9.9,04:51,25.1,18:31,1452.1,0.0,00:00
21/06/24,12,207,12:32,10.2,05:15,20.7,15:02,990.6,20:38,998.4,00:01,0.0,00:00,0.0,15.2,36.3,4,17:30,51,15:12,94,05:17,0.00,1.4,20.7,15:02,20.8,15:02,10.0,05:15,0.0,00:00,10.2,05:15,12.7,15:01,9.1,21:51,175,3.4,0.2,960,13:16,9.0,13:16,21.1,15:02,10.2,05:15,23.1,15:02,1452.1,0.0,00:00
22/06/24,11,314,11:17,12.6,03:15,20.8,13:53,990.7,02:45,998.5,23:20,0.0,00:00,0.0,15.7,32.4,4,17:28,49,13:52,93,04:51,0.00,2.0,20.8,13:53,20.7,13:55,12.6,04:59,0.0,00:00,12.6,03:15,12.1,07:45,9.0,13:47,211,2.8,0.2,914,13:00,8.0,12:44,21.2,13:55,12.6,04:59,22.7,13:55,1452.1,0.0,00:00
23/06/24,8,354,18:33,11.3,00:43,24.8,17:07,998.1,00:34,1002.5,23:44,0.0,00:00,0.0,17.9,17.6,3,20:06,53,15:52,94,04:21,0.00,1.6,24.8,17:07,26.2,17:05,11.1,00:43,0.0,00:00,11.3,00:43,16.7,18:39,9.0,00:43,254,2.0,1.6,920,12:19,8.0,12:19,26.2,17:05,11.3,00:43,29.0,15:15,1452.1,0.0,00:00
24/06/24,7,172,15:12,13.0,04:48,24.8,11:41,999.1,17:55,1002.6,01:08,0.0,00:00,0.0,18.8,12.1,3,15:13,59,11:42,94,04:29,0.00,0.9,24.8,11:41,27.1,11:43,13.6,04:48,0.0,00:00,13.0,04:48,17.4,11:43,12.1,04:48,177,1.3,1.8,915,13:13,8.0,11:41,26.9,11:43,13.2,04:48,30.2,11:43,1452.1,0.0,00:00
25/06/24,13,2,17:32,14.3,02:53,26.6,14:11,997.2,16:03,999.5,00:00,0.0,00:00,0.0,19.5,28.8,4,18:19,59,14:14,95,02:54,0.00,0.8,26.6,14:11,29.4,14:12,15.3,04:26,0.0,00:00,14.3,02:53,18.9,14:15,13.3,02:53,335,1.1,2.4,761,13:30,7.0,13:17,29.0,14:12,14.7,04:26,33.0,14:15,1452.1,0.0,00:00
26/06/24,8,194,23:19,13.9,05:48,27.6,17:51,989.6,20:29,998.4,00:03,0.0,00:00,0.0,20.8,11.8,2,23:20,51,17:50,96,04:35,0.00,1.5,28.3,17:54,30.0,17:54,14.9,05:48,0.0,00:00,13.9,05:48,18.1,14:50,13.3,05:48,229,1.0,3.5,739,13:13,7.0,13:13,29.9,17:54,14.3,05:48,33.1,17:54,1452.1,0.0,00:00
27/06/24,25,163,15:57,12.8,23:04,20.1,14:53,988.2,07:00,991.2,23:50,0.0,00:00,0.0,16.4,75.4,7,12:18,52,14:52,89,06:45,0.00,2.5,20.1,14:53,21.9,00:00,11.7,23:59,0.0,00:00,12.8,23:04,16.2,00:10,8.8,17:32,179,2.1,0.2,966,13:16,9.0,13:03,21.7,00:00,12.6,23:59,24.6,00:00,1452.1,0.0,00:00
