Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,SolarRadiationWatts/m^2,DateUTC
2024-12-09 00:04:00,6.0,4.3,1015.2,West,276,2,13,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T00:04:00Z
2024-12-09 00:09:00,5.9,4.2,1015.1,NW,307,3,13,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T00:09:00Z
2024-12-09 00:14:00,5.9,4.2,1015.1,WNW,286,4,13,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T00:14:00Z
2024-12-09 00:19:00,5.9,4.2,1015.1,WNW,282,4,13,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T00:19:00Z
2024-12-09 00:24:00,5.9,4.2,1015.2,West,278,3,13,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T00:24:00Z
2024-12-09 00:29:00,5.8,4.1,1015.2,West,260,4,8,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T00:29:00Z
2024-12-09 00:34:00,5.9,4.2,1015.1,West,278,7,15,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T00:34:00Z
2024-12-09 00:39:00,6.0,4.2,1014.9,West,278,10,15,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T00:39:00Z
2024-12-09 00:44:00,6.1,4.2,1015.0,NNW,335,8,17,88,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T00:44:00Z
2024-12-09 00:49:00,6.1,4.3,1015.1,West,262,6,17,88,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T00:49:00Z
2024-12-09 00:54:00,5.9,4.1,1015.2,West,281,4,17,88,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T00:54:00Z
2024-12-09 00:59:00,5.9,4.2,1015.2,West,269,1,13,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T00:59:00Z
2024-12-09 01:04:00,5.9,4.2,1015.2,NW,306,3,8,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T01:04:00Z
2024-12-09 01:09:00,5.9,4.1,1015.2,West,264,4,11,88,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T01:09:00Z
2024-12-09 01:14:00,5.9,3.9,1015.2,West,266,6,13,88,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T01:14:00Z
2024-12-09 01:19:00,5.8,3.8,1015.3,West,265,5,13,87,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T01:19:00Z
2024-12-09 01:24:00,5.9,3.9,1015.4,WNW,303,9,13,87,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T01:24:00Z
2024-12-09 01:29:00,6.0,3.8,1015.5,West,274,6,13,86,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T01:29:00Z
2024-12-09 01:34:00,6.1,3.9,1015.4,WNW,292,5,13,86,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T01:34:00Z
2024-12-09 01:39:00,6.0,4.0,1015.5,WNW,297,6,11,87,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T01:39:00Z
2024-12-09 01:44:00,6.1,4.1,1015.5,WNW,299,3,8,87,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T01:44:00Z
2024-12-09 01:49:00,6.0,4.0,1015.6,WNW,297,4,11,87,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T01:49:00Z
2024-12-09 01:54:00,5.9,4.1,1015.7,West,280,7,15,88,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T01:54:00Z
2024-12-09 01:59:00,5.8,3.9,1015.7,NW,312,9,15,88,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T01:59:00Z
2024-12-09 02:04:00,5.8,3.9,1015.8,West,276,6,15,88,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T02:04:00Z
2024-12-09 02:09:00,5.7,4.0,1016.0,West,259,5,13,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T02:09:00Z
2024-12-09 02:14:00,5.7,4.0,1016.0,West,275,6,11,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T02:14:00Z
2024-12-09 02:19:00,5.8,3.9,1015.9,WNW,293,5,11,88,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T02:19:00Z
2024-12-09 02:24:00,5.7,4.0,1015.7,WNW,303,7,13,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T02:24:00Z
2024-12-09 02:29:00,5.7,4.0,1016.0,WNW,290,3,13,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T02:29:00Z
2024-12-09 02:34:00,5.4,3.9,1015.9,West,270,5,13,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T02:34:00Z
2024-12-09 02:39:00,5.3,3.9,1016.0,WNW,283,5,8,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T02:39:00Z
2024-12-09 02:44:00,5.3,3.9,1016.0,West,275,4,8,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T02:44:00Z
2024-12-09 02:49:00,5.5,4.0,1016.1,WNW,282,5,13,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T02:49:00Z
2024-12-09 02:54:00,5.5,4.0,1016.0,WNW,288,4,13,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T02:54:00Z
2024-12-09 02:59:00,5.4,3.9,1016.2,NNW,342,1,13,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T02:59:00Z
2024-12-09 03:04:00,5.4,3.9,1016.1,NW,321,0,4,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T03:04:00Z
2024-12-09 03:09:00,5.4,3.9,1016.2,West,276,3,8,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T03:09:00Z
2024-12-09 03:14:00,5.6,3.8,1016.2,NW,306,3,11,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T03:14:00Z
2024-12-09 03:19:00,5.8,3.7,1016.1,WNW,303,6,11,87,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T03:19:00Z
2024-12-09 03:24:00,5.9,3.6,1016.3,West,265,9,13,86,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T03:24:00Z
2024-12-09 03:29:00,5.9,3.7,1016.3,West,280,2,13,86,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T03:29:00Z
2024-12-09 03:34:00,5.9,3.7,1016.3,West,276,4,13,86,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T03:34:00Z
2024-12-09 03:39:00,5.9,3.7,1016.4,NW,317,7,17,86,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T03:39:00Z
2024-12-09 03:44:00,5.9,3.7,1016.3,WSW,250,3,17,86,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T03:44:00Z
2024-12-09 03:49:00,5.9,3.7,1016.5,NW,310,4,17,86,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T03:49:00Z
2024-12-09 03:54:00,5.9,3.9,1016.4,WNW,296,5,11,87,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T03:54:00Z
2024-12-09 03:59:00,5.8,3.8,1016.4,West,264,6,8,87,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T03:59:00Z
2024-12-09 04:04:00,5.8,4.1,1016.5,WNW,292,5,11,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T04:04:00Z
2024-12-09 04:09:00,5.6,4.2,1016.5,West,266,4,11,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T04:09:00Z
2024-12-09 04:14:00,5.4,4.2,1016.5,NW,312,5,11,92,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T04:14:00Z
2024-12-09 04:19:00,5.3,4.1,1016.4,WNW,283,4,13,92,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T04:19:00Z
2024-12-09 04:24:00,5.3,3.9,1016.5,WSW,254,5,13,91,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T04:24:00Z
2024-12-09 04:29:00,5.5,3.9,1016.4,West,271,6,13,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T04:29:00Z
2024-12-09 04:34:00,5.6,3.9,1016.4,West,275,7,11,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T04:34:00Z
2024-12-09 04:39:00,5.6,3.8,1016.4,WNW,286,4,11,88,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T04:39:00Z
2024-12-09 04:44:00,5.7,3.7,1016.6,West,277,3,11,87,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T04:44:00Z
2024-12-09 04:49:00,5.6,3.6,1016.6,West,276,7,13,87,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T04:49:00Z
2024-12-09 04:54:00,5.7,3.6,1016.5,West,268,5,13,86,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T04:54:00Z
2024-12-09 04:59:00,5.7,3.6,1016.4,NW,304,8,13,86,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T04:59:00Z
2024-12-09 05:04:00,5.7,3.6,1016.5,NW,316,6,13,86,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T05:04:00Z
2024-12-09 05:09:00,5.7,3.4,1016.6,NW,319,6,17,85,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T05:09:00Z
2024-12-09 05:14:00,5.7,3.4,1016.6,NNW,328,8,17,85,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T05:14:00Z
2024-12-09 05:19:00,5.7,3.2,1016.5,NW,313,5,17,84,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T05:19:00Z
2024-12-09 05:24:00,5.7,3.4,1016.7,West,265,5,13,85,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T05:24:00Z
2024-12-09 05:29:00,5.7,3.4,1016.6,WNW,288,3,11,85,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T05:29:00Z
2024-12-09 05:34:00,5.7,3.6,1016.7,WSW,244,5,11,86,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T05:34:00Z
2024-12-09 05:39:00,5.7,3.6,1016.8,NW,312,7,11,86,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T05:39:00Z
2024-12-09 05:44:00,5.6,3.4,1016.8,WNW,298,6,11,86,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T05:44:00Z
2024-12-09 05:49:00,5.6,3.6,1016.6,West,272,6,11,87,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T05:49:00Z
2024-12-09 05:54:00,5.6,3.7,1016.7,West,268,5,11,88,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T05:54:00Z
2024-12-09 05:59:00,5.5,3.7,1016.7,West,276,3,11,88,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T05:59:00Z
2024-12-09 06:04:00,5.4,3.7,1016.9,WNW,287,6,8,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T06:04:00Z
2024-12-09 06:09:00,5.4,3.7,1016.9,NW,306,4,8,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T06:09:00Z
2024-12-09 06:14:00,5.4,3.7,1016.9,West,260,1,8,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T06:14:00Z
2024-12-09 06:19:00,5.4,3.7,1016.9,NW,304,1,8,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T06:19:00Z
2024-12-09 06:24:00,5.4,3.9,1016.8,WNW,289,9,13,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T06:24:00Z
2024-12-09 06:29:00,5.4,3.9,1017.0,NW,314,4,13,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T06:29:00Z
2024-12-09 06:34:00,5.4,3.7,1017.0,West,280,3,13,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T06:34:00Z
2024-12-09 06:39:00,5.4,3.9,1017.1,NNW,334,2,8,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T06:39:00Z
2024-12-09 06:44:00,5.4,3.9,1017.1,WNW,294,4,8,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T06:44:00Z
2024-12-09 06:49:00,5.3,3.8,1017.2,West,277,4,8,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T06:49:00Z
2024-12-09 06:54:00,5.3,3.8,1017.0,West,271,3,8,90,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T06:54:00Z
2024-12-09 06:59:00,5.3,3.6,1016.8,West,264,5,8,89,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T06:59:00Z
2024-12-09 07:04:00,5.3,3.5,1016.9,WNW,293,4,11,88,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T07:04:00Z
2024-12-09 07:09:00,5.5,3.5,1016.9,NW,319,6,11,87,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T07:09:00Z
2024-12-09 07:14:00,5.5,3.3,1016.8,West,277,5,11,86,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T07:14:00Z
2024-12-09 07:19:00,5.6,3.3,1017.0,WNW,292,4,11,85,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T07:19:00Z
2024-12-09 07:24:00,5.8,3.2,1017.0,West,262,7,11,84,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T07:24:00Z
2024-12-09 07:29:00,5.8,3.1,1017.1,West,264,6,15,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T07:29:00Z
2024-12-09 07:34:00,5.9,3.2,1017.1,WSW,247,14,19,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T07:34:00Z
2024-12-09 07:39:00,5.9,3.2,1017.3,WNW,296,7,21,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T07:39:00Z
2024-12-09 07:44:00,5.9,3.2,1017.2,SE,137,8,21,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T07:44:00Z
2024-12-09 07:49:00,5.7,3.1,1017.2,West,275,6,21,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T07:49:00Z
2024-12-09 07:54:00,5.6,2.9,1017.2,WNW,286,6,17,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T07:54:00Z
2024-12-09 07:59:00,5.6,2.9,1017.2,West,269,3,17,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-09T07:59:00Z
