Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,SolarRadiationWatts/m^2,DateUTC
2024-12-01 00:04:00,11.6,11.3,997.6,SSW,207,3,13,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T00:04:00Z
2024-12-01 00:09:00,11.6,11.3,997.5,SSW,211,8,13,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T00:09:00Z
2024-12-01 00:14:00,11.6,11.3,997.4,South,189,6,13,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T00:14:00Z
2024-12-01 00:19:00,11.6,11.3,997.3,SSW,202,6,13,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T00:19:00Z
2024-12-01 00:24:00,11.6,11.3,997.2,SSW,212,9,13,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T00:24:00Z
2024-12-01 00:29:00,11.6,11.3,997.3,SSW,208,4,13,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T00:29:00Z
2024-12-01 00:34:00,11.6,11.3,997.0,SSW,194,6,13,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T00:34:00Z
2024-12-01 00:39:00,11.5,11.2,997.0,SSW,201,6,15,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T00:39:00Z
2024-12-01 00:44:00,11.5,11.2,996.7,South,185,4,15,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T00:44:00Z
2024-12-01 00:49:00,11.5,11.2,996.8,SSW,210,6,15,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T00:49:00Z
2024-12-01 00:54:00,11.4,11.1,996.5,SSW,199,2,12,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T00:54:00Z
2024-12-01 00:59:00,11.4,11.1,996.5,SSW,210,8,15,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T00:59:00Z
2024-12-01 01:04:00,11.4,11.1,996.4,SW,219,6,15,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T01:04:00Z
2024-12-01 01:09:00,11.4,11.1,996.2,SSW,198,5,15,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T01:09:00Z
2024-12-01 01:14:00,11.4,11.1,996.3,SSW,211,4,10,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T01:14:00Z
2024-12-01 01:19:00,11.4,11.1,996.3,SSW,211,2,10,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T01:19:00Z
2024-12-01 01:24:00,11.4,11.1,996.4,South,182,2,10,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T01:24:00Z
2024-12-01 01:29:00,11.4,11.1,996.4,WNW,284,4,10,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T01:29:00Z
2024-12-01 01:34:00,11.4,11.1,996.3,SSW,209,5,6,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T01:34:00Z
2024-12-01 01:39:00,11.4,11.1,996.3,SSW,208,5,8,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T01:39:00Z
2024-12-01 01:44:00,11.4,11.1,996.3,SW,232,1,10,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T01:44:00Z
2024-12-01 01:49:00,11.3,11.0,996.2,SSW,205,3,10,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T01:49:00Z
2024-12-01 01:54:00,11.3,11.0,995.8,SSW,211,8,13,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T01:54:00Z
2024-12-01 01:59:00,11.3,11.0,996.0,SW,228,3,13,98,0.00,unknown,unknown,0.00,0.00,unknown,2024-12-01T01:59:00Z
