Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,SolarRadiationWatts/m^2,DateUTC
2024-05-22 00:04:00,13.3,12.5,991.5,West,275,1,4,95,9.40,unknown,unknown,0.00,0.00,unknown,2024-05-21T23:04:00Z
2024-05-22 00:09:00,13.3,12.5,991.6,West,275,0,4,95,9.40,unknown,unknown,0.25,0.00,unknown,2024-05-21T23:09:00Z
2024-05-22 00:14:00,13.3,12.5,991.5,NNW,332,3,6,95,9.14,unknown,unknown,0.25,0.00,unknown,2024-05-21T23:14:00Z
2024-05-22 00:19:00,13.2,12.6,991.7,NNW,345,1,6,96,7.87,unknown,unknown,0.25,0.00,unknown,2024-05-21T23:19:00Z
2024-05-22 00:24:00,13.2,12.6,991.5,WNW,301,0,6,96,4.06,unknown,unknown,0.25,0.00,unknown,2024-05-21T23:24:00Z
2024-05-22 00:29:00,13.2,12.6,991.5,NW,311,2,4,96,1.78,unknown,unknown,0.25,0.00,unknown,2024-05-21T23:29:00Z
2024-05-22 00:34:00,13.2,12.6,991.4,NW,311,0,4,96,1.02,unknown,unknown,0.25,0.00,unknown,2024-05-21T23:34:00Z
2024-05-22 00:39:00,13.1,12.5,991.3,NW,310,1,4,96,0.76,unknown,unknown,0.51,0.00,unknown,2024-05-21T23:39:00Z
2024-05-22 00:44:00,13.1,12.5,991.4,NW,310,0,2,96,0.76,unknown,unknown,0.51,0.00,unknown,2024-05-21T23:44:00Z
2024-05-22 00:49:00,13.1,12.5,991.3,NNW,327,3,4,96,0.76,unknown,unknown,0.51,0.00,unknown,2024-05-21T23:49:00Z
2024-05-22 00:54:00,13.1,12.5,991.4,NNW,336,3,4,96,0.51,unknown,unknown,0.51,0.00,unknown,2024-05-21T23:54:00Z
2024-05-22 00:59:00,13.0,12.4,991.3,North,360,0,4,96,0.51,unknown,unknown,0.51,0.00,unknown,2024-05-21T23:59:00Z
2024-05-22 01:04:00,13.0,12.4,991.2,WNW,285,2,4,96,0.76,unknown,unknown,0.76,0.00,unknown,2024-05-22T00:04:00Z
2024-05-22 01:09:00,12.8,12.2,991.1,West,269,3,4,96,0.76,unknown,unknown,0.76,0.00,unknown,2024-05-22T00:09:00Z
2024-05-22 01:14:00,12.8,12.2,991.2,West,265,1,4,96,0.51,unknown,unknown,0.76,0.00,unknown,2024-05-22T00:14:00Z
2024-05-22 01:19:00,12.9,12.3,991.1,NW,304,2,4,96,0.51,unknown,unknown,0.76,0.00,unknown,2024-05-22T00:19:00Z
2024-05-22 01:24:00,12.9,12.3,991.1,North,349,2,4,96,0.51,unknown,unknown,0.76,0.00,unknown,2024-05-22T00:24:00Z
2024-05-22 01:29:00,12.9,12.3,990.9,WNW,291,2,4,96,0.51,unknown,unknown,0.76,0.00,unknown,2024-05-22T00:29:00Z
2024-05-22 01:34:00,12.8,12.2,990.9,WNW,303,0,4,96,0.76,unknown,unknown,1.02,0.00,unknown,2024-05-22T00:34:00Z
