Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,SolarRadiationWatts/m^2,DateUTC
2024-06-06 00:04:00,10.0,7.4,996.7,South,183,6,8,84,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-05T23:04:00Z
2024-06-06 00:09:00,10.1,7.3,996.6,South,185,5,8,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-05T23:09:00Z
2024-06-06 00:14:00,10.1,7.3,996.7,South,180,3,8,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-05T23:14:00Z
2024-06-06 00:19:00,10.1,7.3,996.6,South,172,4,6,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-05T23:19:00Z
2024-06-06 00:24:00,10.0,7.2,996.8,South,177,4,6,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-05T23:24:00Z
2024-06-06 00:29:00,10.0,7.2,996.7,South,180,4,6,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-05T23:29:00Z
2024-06-06 00:34:00,10.0,7.2,996.7,South,179,6,8,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-05T23:34:00Z
2024-06-06 00:39:00,10.0,7.2,996.5,South,175,4,10,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-05T23:39:00Z
2024-06-06 00:44:00,10.0,7.2,996.6,South,178,6,10,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-05T23:44:00Z
2024-06-06 00:49:00,10.0,7.2,996.8,South,182,6,8,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-05T23:49:00Z
2024-06-06 00:54:00,10.0,7.2,996.5,South,172,4,8,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-05T23:54:00Z
2024-06-06 00:59:00,10.0,7.2,996.4,South,182,6,10,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-05T23:59:00Z
2024-06-06 01:04:00,10.1,7.3,996.5,South,173,5,10,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T00:04:00Z
2024-06-06 01:09:00,10.0,7.2,996.4,South,177,4,10,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T00:09:00Z
2024-06-06 01:14:00,10.1,7.3,996.5,SSE,163,6,10,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T00:14:00Z
2024-06-06 01:19:00,10.1,7.3,996.6,South,178,4,10,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T00:19:00Z
2024-06-06 01:24:00,10.0,7.2,996.6,South,185,6,10,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T00:24:00Z
2024-06-06 01:29:00,10.1,7.2,996.7,South,171,6,8,82,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T00:29:00Z
2024-06-06 01:34:00,10.0,7.1,996.7,SSE,167,4,10,82,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T00:34:00Z
2024-06-06 01:39:00,9.9,6.9,996.8,SW,220,1,10,82,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T00:39:00Z
2024-06-06 01:44:00,9.8,6.9,996.7,SSW,193,2,10,82,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T00:44:00Z
2024-06-06 01:49:00,9.8,7.1,996.8,SSE,153,4,8,83,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T00:49:00Z
2024-06-06 01:54:00,9.7,7.1,996.7,South,174,4,8,84,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T00:54:00Z
2024-06-06 01:59:00,9.7,7.1,996.7,SSE,166,4,6,84,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T00:59:00Z
2024-06-06 02:04:00,9.6,7.0,996.6,South,187,6,8,84,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T01:04:00Z
2024-06-06 02:09:00,9.6,7.1,996.7,South,190,3,8,85,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T01:09:00Z
2024-06-06 02:14:00,9.5,7.1,996.8,SE,141,3,8,85,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T01:14:00Z
2024-06-06 02:19:00,9.4,7.0,996.8,East,85,0,6,85,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T01:19:00Z
2024-06-06 02:24:00,9.4,7.0,996.7,SSE,159,4,6,85,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T01:24:00Z
2024-06-06 02:29:00,9.4,7.0,996.8,South,180,3,8,85,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T01:29:00Z
2024-06-06 02:34:00,9.4,7.0,996.7,South,176,3,8,85,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T01:34:00Z
2024-06-06 02:39:00,9.4,7.0,996.9,South,175,2,8,85,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T01:39:00Z
2024-06-06 02:44:00,9.4,7.0,996.8,South,174,3,6,85,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T01:44:00Z
2024-06-06 02:49:00,9.4,7.0,996.9,South,179,5,6,85,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T01:49:00Z
2024-06-06 02:54:00,9.4,7.0,996.7,South,184,4,6,85,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T01:54:00Z
2024-06-06 02:59:00,9.4,7.0,996.9,South,180,4,6,85,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T01:59:00Z
2024-06-06 03:04:00,9.4,7.2,996.9,South,180,4,6,86,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T02:04:00Z
2024-06-06 03:09:00,9.4,7.2,996.9,South,182,3,6,86,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T02:09:00Z
2024-06-06 03:14:00,9.4,7.2,996.8,South,181,3,6,86,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T02:14:00Z
2024-06-06 03:19:00,9.4,7.2,996.7,SSE,167,3,6,86,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T02:19:00Z
2024-06-06 03:24:00,9.4,7.2,996.9,South,177,4,6,86,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T02:24:00Z
2024-06-06 03:29:00,9.4,7.0,996.8,South,175,4,8,85,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T02:29:00Z
2024-06-06 03:34:00,9.4,7.0,996.9,South,175,4,8,85,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T02:34:00Z
2024-06-06 03:39:00,9.4,7.0,996.9,South,180,4,8,85,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T02:39:00Z
2024-06-06 03:44:00,9.4,6.8,996.9,South,174,4,6,84,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T02:44:00Z
2024-06-06 03:49:00,9.4,6.8,996.9,South,169,3,6,84,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T02:49:00Z
2024-06-06 03:54:00,9.4,6.8,996.9,South,181,5,6,84,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T02:54:00Z
2024-06-06 03:59:00,9.4,6.8,996.9,SW,228,1,6,84,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T02:59:00Z
2024-06-06 04:04:00,9.3,6.7,996.9,South,175,2,6,84,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T03:04:00Z
2024-06-06 04:09:00,9.3,6.7,996.8,South,169,4,6,84,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T03:09:00Z
2024-06-06 04:14:00,9.3,6.7,996.8,South,169,3,6,84,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T03:14:00Z
2024-06-06 04:19:00,9.2,6.6,996.8,South,174,2,6,84,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T03:19:00Z
2024-06-06 04:24:00,9.2,6.6,996.9,West,276,2,6,84,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T03:24:00Z
2024-06-06 04:29:00,9.2,6.6,996.9,WSW,240,1,4,84,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T03:29:00Z
2024-06-06 04:34:00,9.2,6.6,996.9,SSW,212,2,4,84,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T03:34:00Z
2024-06-06 04:39:00,9.1,6.6,996.9,SSW,200,1,4,84,0.00,unknown,unknown,0.00,0.00,unknown,2024-06-06T03:39:00Z
2024-06-06 04:44:00,9.1,6.6,996.9,South,186,1,4,84,0.00,unknown,unknown,0.00,1.00,unknown,2024-06-06T03:44:00Z
2024-06-06 04:49:00,9.1,6.6,996.9,South,185,1,4,84,0.00,unknown,unknown,0.00,1.00,unknown,2024-06-06T03:49:00Z
2024-06-06 04:54:00,9.2,6.4,997.0,SSW,196,1,4,83,0.00,unknown,unknown,0.00,3.00,unknown,2024-06-06T03:54:00Z
2024-06-06 04:59:00,9.1,6.6,997.0,NW,318,1,4,84,0.00,unknown,unknown,0.00,4.00,unknown,2024-06-06T03:59:00Z
2024-06-06 05:04:00,9.1,6.6,997.1,North,353,0,4,84,0.00,unknown,unknown,0.00,6.00,unknown,2024-06-06T04:04:00Z
2024-06-06 05:09:00,8.9,6.4,997.0,WNW,286,1,4,85,0.00,unknown,unknown,0.00,7.00,unknown,2024-06-06T04:09:00Z
2024-06-06 05:14:00,8.8,6.4,997.0,West,259,1,2,85,0.00,unknown,unknown,0.00,8.00,unknown,2024-06-06T04:14:00Z
2024-06-06 05:19:00,8.7,6.4,997.0,SW,221,3,4,86,0.00,unknown,unknown,0.00,10.00,unknown,2024-06-06T04:19:00Z
2024-06-06 05:24:00,8.6,6.4,997.2,SSW,196,1,4,86,0.00,unknown,unknown,0.00,11.00,unknown,2024-06-06T04:24:00Z
2024-06-06 05:29:00,8.5,6.4,997.1,SSW,193,2,4,87,0.00,unknown,unknown,0.00,14.00,unknown,2024-06-06T04:29:00Z
2024-06-06 05:34:00,8.5,6.4,997.1,South,190,2,4,87,0.00,unknown,unknown,0.00,18.00,unknown,2024-06-06T04:34:00Z
2024-06-06 05:39:00,8.5,6.4,997.1,SSW,212,1,4,87,0.00,unknown,unknown,0.00,22.00,unknown,2024-06-06T04:39:00Z
2024-06-06 05:44:00,8.5,6.4,997.2,NNW,341,1,4,87,0.00,unknown,unknown,0.00,21.00,unknown,2024-06-06T04:44:00Z
2024-06-06 05:49:00,8.5,6.4,997.2,WNW,295,0,2,87,0.00,unknown,unknown,0.00,25.00,unknown,2024-06-06T04:49:00Z
2024-06-06 05:54:00,8.4,6.3,997.3,WNW,295,0,2,87,0.00,unknown,unknown,0.00,36.00,unknown,2024-06-06T04:54:00Z
2024-06-06 05:59:00,8.5,6.4,997.3,West,279,0,2,87,0.00,unknown,unknown,0.00,34.00,unknown,2024-06-06T04:59:00Z
