Time,TemperatureC,DewpointC,PressurehPa,WindDirection,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,Conditions,Clouds,dailyrainMM,SoftwareType,SolarRadiationWatts/m^2,DateUTC
2025-05-22 00:04:00,9.7,6.8,999.7,SW,228,0,0,82,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-21T23:04:00Z
2025-05-22 00:09:00,9.6,6.7,999.8,SW,228,0,0,82,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-21T23:09:00Z
2025-05-22 00:14:00,9.4,6.7,999.9,SW,228,0,0,83,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-21T23:14:00Z
2025-05-22 00:19:00,9.2,6.6,999.7,SW,228,0,0,84,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-21T23:19:00Z
2025-05-22 00:24:00,9.1,6.6,999.6,SW,228,0,0,84,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-21T23:24:00Z
2025-05-22 00:29:00,9.0,6.4,999.7,SW,228,0,0,84,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-21T23:29:00Z
2025-05-22 00:34:00,8.9,6.5,999.7,SW,228,0,0,85,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-21T23:34:00Z
2025-05-22 00:39:00,8.8,6.4,999.6,SW,228,0,0,85,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-21T23:39:00Z
2025-05-22 00:44:00,8.7,6.2,999.9,SW,228,0,0,85,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-21T23:44:00Z
2025-05-22 00:49:00,8.8,6.2,999.7,SW,228,0,0,84,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-21T23:49:00Z
2025-05-22 00:54:00,8.8,6.1,999.6,SW,228,0,0,83,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-21T23:54:00Z
2025-05-22 00:59:00,8.7,6.0,999.7,SW,228,0,0,83,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-21T23:59:00Z
2025-05-22 01:04:00,8.7,6.0,999.7,SW,228,0,0,83,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T00:04:00Z
2025-05-22 01:09:00,8.7,6.1,999.6,SW,228,0,0,84,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T00:09:00Z
2025-05-22 01:14:00,8.6,6.1,999.7,SW,228,0,0,84,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T00:14:00Z
2025-05-22 01:19:00,8.4,5.8,999.5,SW,228,0,0,84,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T00:19:00Z
2025-05-22 01:24:00,8.4,5.8,999.5,SW,228,0,0,84,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T00:24:00Z
2025-05-22 01:29:00,8.3,5.9,999.5,SW,228,0,0,85,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T00:29:00Z
2025-05-22 01:34:00,8.3,5.9,999.6,SW,228,0,0,85,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T00:34:00Z
2025-05-22 01:39:00,8.2,5.8,999.4,SW,228,0,0,85,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T00:39:00Z
2025-05-22 01:44:00,8.1,5.7,999.3,SW,228,0,0,85,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T00:44:00Z
2025-05-22 01:49:00,8.1,5.9,999.3,SW,228,0,0,86,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T00:49:00Z
2025-05-22 01:54:00,8.1,5.9,999.7,SW,228,0,0,86,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T00:54:00Z
2025-05-22 01:59:00,8.0,5.8,999.6,SW,228,0,0,86,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T00:59:00Z
2025-05-22 02:04:00,8.0,5.8,999.5,SW,228,0,0,86,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T01:04:00Z
2025-05-22 02:09:00,8.0,5.8,999.5,SW,228,0,0,86,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T01:09:00Z
2025-05-22 02:14:00,7.9,5.9,999.5,SW,228,0,0,87,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T01:14:00Z
2025-05-22 02:19:00,7.9,5.9,999.5,SW,228,0,0,87,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T01:19:00Z
2025-05-22 02:24:00,7.8,5.8,999.5,SW,228,0,0,87,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T01:24:00Z
2025-05-22 02:29:00,7.8,5.8,999.5,SW,228,0,0,87,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T01:29:00Z
2025-05-22 02:34:00,7.7,5.8,999.5,SW,228,0,0,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T01:34:00Z
2025-05-22 02:39:00,7.7,5.8,999.5,SW,228,0,0,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T01:39:00Z
2025-05-22 02:44:00,7.7,5.8,999.5,SW,228,0,0,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T01:44:00Z
2025-05-22 02:49:00,7.5,5.7,999.4,SW,228,0,0,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T01:49:00Z
2025-05-22 02:54:00,7.6,5.9,999.3,SW,228,0,0,89,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T01:54:00Z
2025-05-22 02:59:00,7.6,5.9,999.3,SW,228,0,0,89,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T01:59:00Z
2025-05-22 03:04:00,7.9,6.2,999.4,SW,228,0,0,89,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T02:04:00Z
2025-05-22 03:09:00,8.1,6.4,999.4,SW,228,0,0,89,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T02:09:00Z
2025-05-22 03:14:00,8.2,6.3,999.3,SW,228,0,0,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T02:14:00Z
2025-05-22 03:19:00,8.3,6.4,999.3,SW,228,0,0,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T02:19:00Z
2025-05-22 03:24:00,8.4,6.5,999.3,SW,228,0,0,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T02:24:00Z
2025-05-22 03:29:00,8.5,6.6,999.3,SW,228,0,0,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T02:29:00Z
2025-05-22 03:34:00,8.6,6.7,999.3,SW,228,0,0,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T02:34:00Z
2025-05-22 03:39:00,8.7,6.7,999.4,SW,228,0,0,88,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T02:39:00Z
2025-05-22 03:44:00,8.8,6.8,999.3,SW,228,0,0,87,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T02:44:00Z
2025-05-22 03:49:00,8.9,6.7,999.2,WSW,238,0,0,86,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T02:49:00Z
2025-05-22 03:54:00,9.0,6.7,999.4,WSW,238,0,0,86,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T02:54:00Z
2025-05-22 03:59:00,9.1,6.7,999.2,WSW,238,0,0,85,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T02:59:00Z
2025-05-22 04:04:00,9.1,6.7,999.3,WSW,238,0,0,85,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T03:04:00Z
2025-05-22 04:09:00,9.1,6.7,999.2,WSW,240,0,0,85,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T03:09:00Z
2025-05-22 04:14:00,9.1,6.6,999.2,WSW,240,0,0,84,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T03:14:00Z
2025-05-22 04:19:00,9.2,6.6,999.2,NW,314,0,0,84,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T03:19:00Z
2025-05-22 04:24:00,9.2,6.6,999.1,NW,304,0,0,84,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T03:24:00Z
2025-05-22 04:29:00,9.2,6.6,999.0,WNW,286,0,0,84,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T03:29:00Z
2025-05-22 04:34:00,9.1,6.6,999.0,WNW,283,0,0,84,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T03:34:00Z
2025-05-22 04:39:00,9.2,6.6,999.2,WNW,283,0,0,84,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T03:39:00Z
2025-05-22 04:44:00,9.2,6.6,999.2,WNW,283,0,0,84,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T03:44:00Z
2025-05-22 04:49:00,9.2,6.6,999.2,WNW,283,0,0,84,0.00,unknown,unknown,0.00,0.00,unknown,2025-05-22T03:49:00Z
